price(mln),area,latitude,longitude,Bedrooms,Bathrooms,Balcony,parking,Lift,Status,neworold,Furnished_status,type_of_building
26.0,1500.0,19.226960100000003,72.8537703,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
60.0,1680.0,18.982164,72.827559,3.0,3.0,3.0,3.0,3.0,Ready to Move,New Property,SAS,Flat
5.0,951.0,19.4540588,72.7688226,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
28.0,1450.0,19.0472012,72.8722249,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat
25.0,850.0,19.01751708984375,72.84711456298828,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Furnished,Flat
19.9,690.0,19.032798767089844,72.89635467529297,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
14.0,800.0,19.077063,72.8840395,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
31.5,1058.0,19.1297376,72.8291555,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
47.5,950.0,19.112232,72.841666,3.0,3.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
13.5,920.0,19.060678,72.87861600000001,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
180.0,3500.0,19.098821,72.8320717,4.0,5.0,2.0,2.0,2.0,Ready to Move,New Property,SAS,Flat
45.0,865.0,19.098821,72.8320717,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
23.0,1015.0,19.0158306,72.82939209999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Individual House
8.5,725.0,19.225772857666016,73.14649963378906,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
17.5,677.0,19.12998,72.933221,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
17.5,900.0,19.211561,72.87060799999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
21.0,930.0,19.11918830871582,72.86459350585938,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
6.0,770.0,19.404825,72.8277573,2.0,2.0,1.0,1.0,1.0,Ready to Move,New Property,SAS,Flat
5.5,1050.0,19.461506,72.80167800000001,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
18.0,750.0,19.23584,72.86039,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
17.5,1255.0,19.202228,72.815271,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
7.5,900.0,19.170669555664062,72.9361801147461,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
8.5,1100.0,19.21815,72.81591999999999,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
12.5,650.0,19.07537651062012,72.86631774902344,2.0,2.0,2.0,2.0,2.0,Ready to Move,New Property,Unfurnished,Flat
65.0,1850.0,19.040233,72.8601801,3.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
16.0,650.0,19.2099437,72.83086920000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
10.0,1600.0,19.39953994750977,72.86042022705078,3.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat
2.5,700.0,19.234639,73.16113399999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
36.5,2000.0,19.160486,72.945419,4.0,4.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
72.5,3150.0,18.996264,72.821022,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
13.0,775.0,19.227331161499023,72.86373138427734,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
17.8,668.0,19.114625,72.88469599999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
45.0,800.0,19.0815087,72.8376755,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
130.0,3800.0,19.0166667,72.8166667,4.0,5.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
28.5,1638.0,19.131577,72.935177,3.0,4.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
22.5,975.0,19.1297376,72.8291555,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
52.5,1585.0,19.172554,72.941937,4.0,5.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
4.5,850.0,19.39954,72.8604165,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
16.0,890.0,19.180670000000003,72.865104,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
29.5,2000.0,19.13782079,72.84240156,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
27.0,1300.0,19.1470763119978,72.82947881432541,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
37.0,1200.0,19.0565448,72.8533941,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
31.0,1650.0,19.053311,72.914858,3.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
32.0,1375.0,19.1654181,72.9667254,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
40.0,2500.0,19.01423072814941,72.90692901611328,4.0,5.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
13.2,613.0,19.043911,72.89877800000001,2.0,2.0,1.0,1.0,1.0,SAS,New Property,Unfurnished,Flat
40.0,1500.0,18.9988745,72.854548,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
25.0,750.0,19.074424,72.84962,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
22.5,900.0,19.119677300000003,72.9050809,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
5.0,850.0,19.43317088,72.81194758,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
23.5,1105.0,19.1889733,72.8220064,3.0,3.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
14.0,725.0,19.241979598999023,72.83564758300781,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
65.0,2575.0,19.0119722,72.83204599999999,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
42.5,1672.0,18.9984209,72.8426858,3.0,3.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
17.0,1031.0,19.16885607,72.87786054,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
16.0,1050.0,19.2050017,72.86927109999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
25.0,720.0,19.1042056,72.8430128,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
34.0,1355.0,19.11366241,72.84480702,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
4.2,620.0,19.3785922,72.8275321,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
7.0,900.0,19.378591537475582,72.82752990722656,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
7.5,1060.0,19.280705,72.8840616666667,2.0,2.0,3.0,3.0,3.0,SAS,Resale,Unfurnished,Flat
17.0,850.0,19.118427276611328,72.8958511352539,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Semi-Furnished,Individual House
14.5,860.0,19.177477,72.84841800000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
25.0,1350.0,19.1173012,72.8840395,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
6.5,925.0,19.1889733,72.8220064,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
20.0,1000.0,19.18897247314453,72.82200622558594,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
28.0,1485.0,19.181124,72.839798,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
9.39,1053.0,19.281902,72.886296,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
27.5,1060.0,19.2273315,72.8637286,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
28.0,941.0,19.104651,72.931782,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
18.0,809.0,19.1889733,72.8220064,2.0,2.0,4.0,4.0,4.0,SAS,Resale,Unfurnished,Flat
14.0,1000.0,19.22888946533203,72.82408905029297,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
15.9,870.0,19.255381,72.85381600000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
24.0,1030.0,19.2038262,72.86918990000001,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
22.0,900.0,19.162992477416992,72.83930206298828,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
14.0,760.0,19.19098663330078,72.8363037109375,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
3.4,620.0,19.3448747,72.86786,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
23.0,1450.0,19.239597,72.854668,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
13.5,1050.0,19.058093,72.899883,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
16.0,970.0,19.09103,72.90961,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
23.0,950.0,19.1297376,72.8291555,3.0,3.0,0.0,0.0,0.0,SAS,Resale,Semi-Furnished,Flat
37.0,1330.0,19.1275548,72.8422628,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
21.0,1050.0,19.1590077,72.86927109999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
150.0,1850.0,19.059558868408203,72.83917999267578,3.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
15.0,1000.0,19.1296476,72.83075229999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
14.0,750.0,19.1889733,72.8220064,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
4.45,2000.0,19.1297376,72.8291555,5.0,5.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
9.0,913.0,19.2308654,73.0713733,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
10.0,2400.0,19.4613467,72.7770829,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
14.5,900.0,19.12021420298,72.9299633704782,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
24.0,1670.0,19.158048040920104,72.9369262709775,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
50.0,1200.0,19.168995,72.953882,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
8.5,1195.0,19.282169342041016,72.87654113769531,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
81.1,1400.0,18.9713355,72.81462040000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
20.0,800.0,19.07907,72.907976,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
46.5,1670.0,19.040233,72.8601801,4.0,4.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
18.0,1255.0,19.1965127,72.87763659999999,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
11.0,1045.0,19.281422,72.88449200000001,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
30.5,950.0,19.03039,72.85475,2.0,2.0,0.0,0.0,0.0,SAS,New Property,Semi-Furnished,Flat
27.5,910.0,19.0691504,72.8385938,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
3.2,664.0,19.182517,73.19260200000001,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat
25.5,1450.0,19.1889733,72.8220064,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
50.0,2000.0,19.13844,72.812187,3.0,3.0,5.0,5.0,5.0,Ready to Move,Resale,Furnished,Flat
15.0,955.0,19.2099437,72.83086920000001,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
14.0,855.0,19.1613974316377,72.83648461597791,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
14.5,902.0,19.1163891612432,72.8835752602916,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
260.0,2300.0,18.9144523,72.8205292,4.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
23.0,1660.0,19.25067708,72.84599967,3.0,3.0,5.0,5.0,5.0,Ready to Move,Resale,SAS,Flat
32.5,1050.0,19.100385,72.850466,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
100.0,1920.0,19.00897,72.81551,4.0,4.0,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat
16.5,950.0,19.21622085571289,72.84149169921875,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
19.0,1050.0,19.20159,72.81882,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
150.0,1830.0,18.968870000000003,72.80882,3.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
20.5,1676.0,19.200165,72.868551,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
7.2,750.0,19.2099437,72.83086920000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
50.0,2303.0,18.99331,72.847938,3.0,3.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
17.2,550.0,19.16541862487793,72.96672821044922,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
8.5,910.0,19.296263,72.86179200000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
36.0,765.0,19.1054406,72.8411208,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
15.2,612.0,19.256099,72.852924,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
13.700000000000001,1080.0,19.2099437,72.83086920000001,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Individual House
4.2,835.0,19.46829575,72.79722734,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
35.0,1650.0,19.148061752319336,72.84230041503906,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
4.25,930.0,19.4540588,72.7688226,2.0,2.0,2.0,2.0,2.0,Ready to Move,New Property,SAS,Flat
20.0,1400.0,19.032822,72.89630799999999,3.0,3.0,5.0,5.0,5.0,Ready to Move,Resale,SAS,Flat
16.0,940.0,19.2099437,72.83086920000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
27.5,1220.0,19.2050017,72.86927109999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
20.0,790.0,19.0637822,72.89200500000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
27.5,950.0,19.0815087,72.8376755,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
14.3,875.0,19.166696,72.937422,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
21.0,850.0,19.14413,72.8241,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
20.0,1060.0,19.058655107985302,72.89045381863271,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
9.5,670.0,19.28217,72.87654,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Furnished,Flat
25.0,1664.0,19.180237,72.85541490000001,3.0,3.0,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat
19.6,1290.0,19.205736,72.87253100000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
32.0,970.0,19.14724,72.84012,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
18.0,750.0,19.11930656433105,72.86457824707031,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
90.0,1200.0,18.9574813,72.8124046,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
11.5,1000.0,19.289045,72.889831,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
22.0,1000.0,19.161273594851803,72.8339950510944,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
52.5,1500.0,19.100385665893555,72.8504638671875,3.0,3.0,0.0,0.0,0.0,Ready to Move,New Property,Semi-Furnished,Flat
33.5,846.0,19.100385,72.850466,3.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Unfurnished,Flat
25.0,830.0,19.1297376,72.8291555,3.0,2.0,0.0,0.0,0.0,SAS,New Property,Furnished,Flat
13.0,915.0,19.2069605,72.879858,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
74.1,1714.0,19.01666641235352,72.81666564941406,4.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
19.0,1020.0,19.20771,72.86777,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
25.0,1070.0,19.17376056,72.84792205,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
18.0,906.0,19.227323,72.86696500000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
50.0,1900.0,19.05128,72.89050999999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
13.899999999999999,844.0,19.18897247314453,72.82200622558594,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Furnished,Flat
15.2,1084.0,19.058647,72.879248,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
15.2,1200.0,19.2099437,72.83086920000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
95.0,2450.0,19.055229,72.83082900000001,4.0,4.0,4.0,4.0,4.0,Ready to Move,Resale,Unfurnished,Flat
14.5,1800.0,19.17067,72.93618000000001,4.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
28.5,900.0,19.07907,72.907976,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
22.5,715.0,18.96079635620117,72.8156967163086,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
42.0,2325.0,19.21007722,72.83131677,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
11.0,870.0,19.2335321,72.839198,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
19.0,902.0,19.129328,72.8309474,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
23.0,1558.0,19.1345125,72.86339834,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
8.9,875.0,19.3093926,72.8485939,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
17.5,900.0,19.099715,72.84908167,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
20.5,900.0,19.130104064941406,72.85100555419922,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
6.25,960.0,19.240615100000003,73.0951298,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
17.0,650.0,19.226466,72.846721,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
18.5,840.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
30.0,900.0,19.13894569,72.82940015,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
10.4,800.0,19.1889733,72.8220064,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Unfurnished,Flat
22.5,800.0,18.9037004,72.8131432,2.0,2.0,2.0,2.0,2.0,SAS,New Property,Semi-Furnished,Flat
50.0,1570.0,19.12842,72.81988,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
52.5,1600.0,19.09882164001465,72.83206939697266,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,Furnished,Flat
4.2,750.0,19.378591537475582,72.82752990722656,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat
29.0,1000.0,19.118919372558597,72.8641128540039,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
19.5,1030.0,19.123709,72.89286700000001,2.0,2.0,3.0,3.0,3.0,SAS,New Property,Unfurnished,Flat
18.5,1700.0,19.174673080444336,72.94310760498047,3.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
5.4,1100.0,19.46749045,72.80173833,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
30.0,1300.0,19.1484513,72.83403050000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
17.5,815.0,19.18459,72.83706,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
29.5,1100.0,19.0128091,72.851598,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
35.0,2200.0,19.01423,72.90693,4.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Individual House
6.5,810.0,19.459599,72.816424,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
22.5,1200.0,19.19405855,72.836282,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
6.0,980.0,19.4540588,72.7688226,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
22.5,1185.0,19.129737854003903,72.82915496826172,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Individual House
8.3,715.0,19.21339,72.93141999999999,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat
6.5,1020.0,19.4053281,72.7882785,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
65.0,1790.0,19.119677300000003,72.9050809,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat
4.5,855.0,19.3448747,72.86786,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
25.0,800.0,18.985139,72.836539,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
12.0,750.0,19.02222,72.866564,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
62.5,1595.0,19.119677300000003,72.9050809,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
48.0,850.0,18.970388412475582,72.80427551269531,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
26.0,657.0,19.075155,72.85173,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
5.5,915.0,19.39954,72.8604165,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
16.5,990.0,19.120449,72.839241,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
47.5,2500.0,19.1154908,72.87269520000001,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
40.0,958.0,18.97607,72.82728,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
73.5,1050.0,18.9542861,72.801325,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
8.5,920.0,19.290966666666694,72.8776166666667,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
14.5,808.0,19.0899142203998,72.916868452269,2.0,2.0,2.0,2.0,2.0,Ready to Move,New Property,SAS,Flat
19.0,1058.0,19.176718,72.944581,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
175.0,1800.0,19.0575768,72.8269828,4.0,5.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
18.9,1000.0,19.209943771362305,72.83087158203125,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Individual House
10.0,940.0,19.2756329671536,72.87159637891241,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
9.0,900.0,19.21799,72.8249,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
125.0,2900.0,19.010207,72.830895,4.0,4.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
12.5,600.0,19.2100454,72.8183494,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
180.0,2100.0,19.05057,72.82143,4.0,4.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
9.0,1000.0,19.26837704,72.87195235,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
18.0,830.0,19.2050017,72.86927109999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
32.0,1400.0,19.07907,72.907976,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
9.0,792.0,19.26522136,72.8743219,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
21.0,1200.0,19.11132745,72.90133335,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
17.0,990.0,19.20938,72.83113,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
30.0,1800.0,19.1855878,72.9493718,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Individual House
19.0,900.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
57.5,1180.0,18.95673942565918,72.82283782958984,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
31.0,1200.0,19.113866806030277,72.86153411865234,3.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
21.0,1500.0,19.240779876708984,72.84953308105469,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
8.23,882.0,19.26231203,72.87409673,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
16.0,1200.0,19.1629924,72.83930190000001,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
30.0,2700.0,19.14690589904785,72.94868469238281,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
24.0,770.0,19.028728485107425,72.84416198730469,2.0,2.0,1.0,1.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat
12.5,550.0,19.2049535,72.870612,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
20.0,1000.0,19.2839810441259,72.8800782373763,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
